Date_Column,TARGET,STOCK_PRICE_Open,VIX_Open,NASDAQ_Open,DOW_Open,SP_Open,Mkt-RF,SMB,HML,RMW,CMA,RF
2015-02-12,-0.005518547828675572,375.1000061035156,16.389999389648438,4828.080078125,6419.39990234375,2069.97998046875,0.03,-0.17,-0.33,0.06,-0.07,0.0
2015-02-13,-0.009037770875661173,378.4100036621094,15.109999656677246,4869.72998046875,6452.0,2088.780029296875,1.0,0.19,-0.07,-0.16,-0.17,0.0
2015-02-17,0.006062714543897862,377.7200012207031,15.850000381469727,4889.990234375,6449.22021484375,2096.469970703125,0.47,0.15,-0.29,-0.31,-0.21,0.0
2015-02-18,0.0010969117219979095,373.7799987792969,16.739999771118164,4890.83984375,6455.72998046875,2099.159912109375,0.17,-0.01,-0.06,-0.2,-0.16,0.0
2015-02-19,-0.014752764223125018,373.489990234375,16.110000610351562,4901.509765625,6482.919921875,2099.25,0.03,0.24,-0.81,0.3,-0.17,0.0
2015-02-20,-0.013311522396913905,378.6199951171875,15.729999542236328,4919.77978515625,6460.77978515625,2097.64990234375,-0.01,0.21,-0.43,-0.05,-0.39,0.0
2015-02-23,0.008606268965046295,383.44000244140625,15.050000190734863,4953.10009765625,6505.25,2109.830078125,0.61,-0.43,-0.27,-0.06,-0.11,0.0
2015-02-24,0.00015845123348965954,378.6499938964844,14.5,4956.2099609375,6505.080078125,2109.10009765625,-0.08,0.04,-0.37,0.38,-0.21,0.0
2015-02-25,-0.021470051526473497,377.2699890136719,13.640000343322754,4960.35986328125,6540.740234375,2115.300048828125,0.32,-0.01,0.68,-0.22,0.35,0.0
2015-02-26,-0.0019006442961680564,384.07000732421875,13.550000190734863,4969.27001953125,6518.89990234375,2113.909912109375,0.02,0.19,-0.48,-0.57,-0.22,0.0
2015-02-27,0.009999990463256836,384.0,14.069999694824219,4985.02978515625,6498.330078125,2110.8798828125,-0.08,0.52,-0.51,-0.16,-0.35,0.0
2015-03-02,-0.012629637604066062,380.8500061035156,13.899999618530273,4973.43017578125,6470.740234375,2105.22998046875,-0.36,-0.22,0.23,0.05,0.32,0.0
2015-03-03,-0.0017189038248431757,383.95001220703125,13.350000381469727,4990.7001953125,6498.64013671875,2115.760009765625,0.62,0.2,-0.44,0.04,0.07,0.0
2015-03-04,0.007751912837661688,385.7099914550781,14.279999732971191,4961.240234375,6480.22998046875,2107.719970703125,-0.43,-0.29,0.3,-0.06,0.0,0.0
2015-03-05,-0.005757115492429842,385.6099853515625,14.010000228881836,4979.9501953125,6445.35009765625,2098.5400390625,-0.41,0.1,-0.4,-0.03,-0.26,0.0
2015-03-06,0.01408485378325917,385.5199890136719,14.609999656677246,4967.240234375,6457.25,2100.909912109375,0.15,0.21,-0.37,-0.52,-0.15,0.0
2015-03-09,-0.0004228426656717807,378.3999938964844,15.720000267028809,4936.080078125,6351.18994140625,2072.25,-1.29,0.29,0.44,-0.13,0.01,0.0
2015-03-10,0.02103590458238258,377.45001220703125,16.469999313354492,4899.509765625,6379.7900390625,2076.139892578125,0.37,0.09,-0.01,0.27,-0.03,0.0
2015-03-11,0.011440572035189294,370.6099853515625,16.440000534057617,4866.93994140625,6290.81005859375,2044.68994140625,-1.63,0.42,-0.48,0.11,-0.13,0.0
2015-03-12,-0.014695468799206718,368.82000732421875,16.450000762939453,4853.97998046875,6301.10986328125,2041.0999755859375,-0.04,0.61,0.49,-0.47,-0.03,0.0
2015-03-13,0.0025301530717144216,371.5199890136719,15.470000267028809,4885.5400390625,6392.2099609375,2064.56005859375,1.28,0.41,0.48,-0.07,0.22,0.0
2015-03-16,-0.008018794701519666,370.3800048828125,15.779999732971191,4897.27001953125,6347.330078125,2055.35009765625,-0.57,0.19,-0.03,-0.11,-0.13,0.0
2015-03-17,-0.002182717006130982,371.1099853515625,16.309999465942383,4912.64990234375,6433.39013671875,2080.590087890625,1.23,-0.79,-0.38,-0.11,-0.15,0.0
2015-03-18,-0.013974142256604849,369.9700012207031,14.600000381469727,4926.830078125,6403.64013671875,2072.840087890625,-0.2,0.52,-0.03,-0.02,-0.31,0.0
2015-03-19,0.0016850907830007285,373.8699951171875,14.680000305175781,4982.02001953125,6482.52978515625,2098.68994140625,1.08,-0.49,-0.04,0.18,-0.02,0.0
2015-03-20,-0.00584650572562436,376.2900085449219,13.520000457763672,5033.47021484375,6452.3798828125,2090.320068359375,-0.36,0.8,-1.12,0.08,-0.42,0.0
2015-03-23,0.007829295938087587,378.07000732421875,13.520000457763672,5020.60009765625,6497.669921875,2107.989990234375,0.81,-0.11,0.56,0.46,0.25,0.0
2015-03-24,-0.00026740315550411494,373.989990234375,13.359999656677246,5010.10009765625,6455.6298828125,2103.93994140625,-0.19,0.2,0.23,0.18,0.31,0.0
2015-03-25,0.011221637716168882,375.1700134277344,13.260000228881836,5002.830078125,6414.0498046875,2093.10009765625,-0.51,0.53,-0.26,0.11,-0.2,0.0
2015-03-26,0.006060743679672356,369.5899963378906,16.639999389648438,4835.7099609375,6304.080078125,2059.93994140625,-1.56,-0.89,1.0,0.35,0.53,0.0
2015-03-27,-0.009397761828045482,367.1099853515625,15.729999542236328,4863.740234375,6277.0498046875,2055.780029296875,-0.22,0.09,-0.03,0.02,-0.22,0.0
2015-03-30,-0.007314387437593534,371.8699951171875,14.760000228881836,4921.77978515625,6301.2001953125,2064.110107421875,0.32,0.43,-0.72,-0.13,-0.14,0.0
2015-03-31,0.0030542925749824533,373.239990234375,14.970000267028809,4925.91015625,6370.2099609375,2084.050048828125,1.24,0.06,-0.02,-0.25,0.01,0.0
2015-04-01,0.0049448973601434205,372.1000061035156,15.319999694824219,4894.35986328125,6322.89013671875,2067.6298828125,-0.75,0.45,0.38,0.19,0.26,0.0
2015-04-02,-0.004723346828609987,370.5,15.300000190734863,4885.41015625,6299.740234375,2060.030029296875,-0.38,0.34,0.42,-0.18,0.26,0.0
2015-04-06,-0.018751695020143167,370.1000061035156,15.75,4855.93994140625,6289.4599609375,2064.8701171875,0.35,-0.1,0.29,-0.12,0.24,0.0
2015-04-07,0.004625788282888664,376.1499938964844,14.569999694824219,4917.5,6331.93017578125,2080.7900390625,0.61,-0.28,-0.12,0.22,-0.22,0.0
2015-04-08,-0.017455849252646788,374.6600036621094,14.59000015258789,4914.14990234375,6329.72021484375,2076.93994140625,-0.22,-0.2,-0.18,-0.19,-0.23,0.0
2015-04-09,-0.007565819511127099,380.6600036621094,14.140000343322754,4950.83984375,6339.25,2081.2900390625,0.37,0.47,-0.71,-0.05,-0.28,0.0
2015-04-10,0.00431943918361448,384.30999755859375,13.199999809265137,4977.02978515625,6356.97998046875,2091.510009765625,0.41,-0.72,-0.07,-0.27,0.15,0.0
2015-04-13,0.003050643838704418,383.5299987792969,13.170000076293945,5001.5498046875,6395.91015625,2102.030029296875,0.49,-0.15,-0.29,-0.46,0.2,0.0
2015-04-14,-0.004171926534369456,383.510009765625,14.34000015258789,4988.81982421875,6357.0400390625,2092.280029296875,-0.38,0.55,0.24,-0.14,-0.13,0.0
2015-04-15,0.0031196716716341863,384.6499938964844,13.579999923706055,4992.6201171875,6373.830078125,2097.820068359375,0.11,-0.13,0.21,0.09,0.09,0.0
2015-04-16,-0.00612475198353519,383.69000244140625,13.270000457763672,4999.35986328125,6380.64990234375,2105.9599609375,0.57,0.27,0.34,-0.21,-0.07,0.0
2015-04-17,0.01847739914276736,382.6300048828125,13.970000267028809,4966.10986328125,6382.14990234375,2102.580078125,-0.08,-0.11,-0.19,-0.21,-0.2,0.0
2015-04-20,-0.028952641199529908,378.54998779296875,13.670000076293945,4958.06982421875,6318.10009765625,2084.110107421875,-1.23,-0.42,0.2,0.14,0.1,0.0
2015-04-21,0.0003322299037172783,391.30999755859375,12.75,5023.9599609375,6404.56005859375,2102.820068359375,0.95,0.14,-0.29,0.46,-0.32,0.0
2015-04-22,0.0053839295997144395,391.9100036621094,12.970000267028809,5026.56982421875,6379.759765625,2098.27001953125,-0.1,0.13,-0.72,0.11,-0.24,0.0
2015-04-23,0.0005638021207062096,390.2099914550781,12.960000038146973,5020.22021484375,6404.490234375,2107.2099609375,0.46,-0.4,0.16,-0.06,-0.01,0.0
2015-04-24,-0.01389523030413582,439.0,12.210000038146973,5096.33984375,6419.14013671875,2112.800048828125,0.29,0.3,-0.21,-0.05,-0.19,0.0
2015-04-27,0.011940674915245754,443.8599853515625,12.34000015258789,5104.35986328125,6435.759765625,2119.2900390625,0.17,-0.55,-0.29,0.82,-0.52,0.0
2015-04-28,0.020980164653364414,438.510009765625,13.260000228881836,5063.259765625,6389.2900390625,2108.35009765625,-0.54,-0.68,0.54,0.53,-0.03,0.0
2015-04-29,-0.00613941445152314,426.75,13.4399995803833,5028.4501953125,6415.83984375,2112.489990234375,0.27,0.25,1.03,0.07,0.45,0.0
2015-04-30,0.012479189799035978,427.1099853515625,13.890000343322754,4996.990234375,6377.669921875,2105.52001953125,-0.38,-0.72,0.72,-0.77,0.0,0.0
2015-05-01,0.0022415463890653434,423.82000732421875,13.979999542236328,4966.31982421875,6314.18017578125,2087.3798828125,-1.11,-1.02,0.75,0.23,0.47,0.0
2015-05-04,0.004143077444965986,424.79998779296875,13.119999885559082,5018.35009765625,6383.77001953125,2110.22998046875,1.01,-0.32,-0.61,0.26,-0.17,0.0
2015-05-05,0.003925750592759832,422.8500061035156,13.210000038146973,5000.2001953125,6395.68017578125,2112.6298828125,0.32,0.1,0.24,-0.16,0.03,0.0
2015-05-06,0.005528763051418966,421.42999267578125,13.930000305175781,4956.7001953125,6319.77978515625,2091.260009765625,-1.19,-0.14,0.52,-0.02,0.3,0.0
2015-05-07,-0.0064364282108050576,424.1499938964844,15.479999542236328,4917.75,6297.330078125,2079.9599609375,-0.31,0.6,-0.13,-0.26,0.11,0.0
2015-05-08,-0.006825310368905978,430.75,13.359999656677246,4991.6298828125,6346.10009765625,2092.1298828125,0.39,-0.01,-0.37,-0.23,-0.02,0.0
2015-05-11,-0.0007861005068411418,432.510009765625,13.350000381469727,5003.259765625,6407.0,2115.56005859375,1.21,-0.56,-0.12,-0.3,-0.24,0.0
2015-05-12,0.00013917964290298152,431.0799865722656,14.729999542236328,4966.43994140625,6377.97021484375,2102.8701171875,-0.39,0.66,-0.02,-0.05,0.01,0.0
2015-05-13,0.007232931275122724,429.9800109863281,13.630000114440918,4991.419921875,6350.06982421875,2099.6201171875,-0.27,0.0,0.11,-0.15,-0.01,0.0
2015-05-14,-0.00658979273914034,429.45001220703125,13.140000343322754,5016.68017578125,6321.8798828125,2100.429931640625,0.01,0.0,0.02,-0.11,0.03,0.0
2015-05-15,0.004672897196261682,428.0,12.460000038146973,5059.14990234375,6376.60009765625,2122.070068359375,1.01,-0.16,-0.34,0.12,-0.44,0.0
2015-05-18,0.0017840604826877935,426.0,13.079999923706055,5040.919921875,6405.93017578125,2121.300048828125,0.05,-0.22,-0.2,0.26,0.26,0.0
2015-05-19,0.007437577843636108,424.8699951171875,12.949999809265137,5080.43994140625,6431.06005859375,2129.449951171875,0.44,0.73,-0.08,-0.19,-0.28,0.0
2015-05-20,-0.007750782693152287,420.6000061035156,12.899999618530273,5072.43994140625,6420.85986328125,2127.7900390625,-0.09,-0.06,0.19,-0.09,-0.04,0.0
2015-05-21,-0.008481319819655374,428.0,13.029999732971191,5065.93994140625,6379.3701171875,2125.550048828125,-0.05,0.19,-0.14,-0.14,0.07,0.0
2015-05-22,0.009083496746700913,431.54998779296875,12.369999885559082,5085.39013671875,6388.9501953125,2130.360107421875,0.23,-0.3,0.01,0.08,-0.15,0.0
2015-05-26,0.0017128366152498239,426.20001220703125,13.449999809265137,5076.91015625,6361.64990234375,2125.340087890625,-0.22,-0.13,-0.1,-0.13,-0.07,0.0
2015-05-27,-0.009287638571361868,427.45001220703125,14.15999984741211,5047.85986328125,6292.43017578125,2105.1298828125,-1.01,-0.03,0.0,-0.12,0.16,0.0
2015-05-28,0.0073072169446812335,429.7099914550781,13.489999771118164,5096.33984375,6334.81982421875,2122.27001953125,0.93,0.29,-0.33,-0.03,-0.33,0.0
2015-05-29,-0.004681319075368051,427.2300109863281,13.59000015258789,5093.10009765625,6317.240234375,2120.659912109375,-0.12,0.11,0.13,-0.24,0.08,0.0
2015-06-01,-0.0012082238350938964,430.3999938964844,13.920000076293945,5094.93994140625,6282.330078125,2108.639892578125,-0.58,0.05,0.06,-0.28,-0.02,0.0
2015-06-02,-0.002139146870250588,430.07000732421875,14.720000267028809,5063.47021484375,6303.83984375,2110.409912109375,0.17,-0.06,-0.22,0.23,-0.37,0.0
2015-06-03,-0.005041442155103064,434.3999938964844,13.729999542236328,5098.47998046875,6291.06982421875,2110.639892578125,-0.02,0.32,0.35,-0.21,0.17,0.0
2015-06-04,0.008333322210059996,434.3999938964844,14.569999694824219,5078.22021484375,6308.27978515625,2112.35009765625,0.39,0.86,-0.23,-0.14,-0.04,0.0
2015-06-05,0.00630729281753044,429.6600036621094,15.010000228881836,5057.0400390625,6256.25,2095.090087890625,-0.88,-0.08,0.0,0.19,-0.03,0.0
2015-06-08,0.004980957524337629,425.6199951171875,14.84000015258789,5066.64990234375,6250.68017578125,2092.340087890625,0.06,0.83,0.09,-0.53,-0.38,0.0
2015-06-09,-0.005958056511634971,422.9599914550781,15.180000305175781,5013.1298828125,6194.1298828125,2079.070068359375,-0.66,0.06,0.03,0.05,0.05,0.0
2015-06-10,-0.010106452293187157,426.4599914550781,14.239999771118164,5029.41015625,6189.93017578125,2081.1201171875,0.02,-0.28,0.35,0.14,0.09,0.0
2015-06-11,-0.0015730011389115596,432.2900085449219,13.039999961853027,5088.259765625,6251.0498046875,2106.239990234375,1.2,0.16,0.19,-0.03,0.01,0.0
2015-06-12,0.0030840268342391306,431.25,13.3100004196167,5060.240234375,6278.240234375,2107.429931640625,0.21,-0.09,-0.09,0.16,0.01,0.0
2015-06-15,0.009329818547931029,427.6600036621094,15.479999542236328,5011.7900390625,6233.77001953125,2091.340087890625,-0.64,0.34,0.13,0.07,0.1,0.0
2015-06-16,-0.007332349201682737,424.1499938964844,15.619999885559082,5023.580078125,6204.02978515625,2084.260009765625,-0.45,0.16,-0.13,-0.22,-0.26,0.0
2015-06-17,0.0012839383037081893,428.3599853515625,14.65999984741211,5067.68017578125,6226.009765625,2097.39990234375,0.57,0.1,-0.02,0.13,-0.07,0.0
2015-06-18,-0.02112485966381727,430.29998779296875,14.029999732971191,5082.06005859375,6236.419921875,2101.580078125,0.16,-0.31,-0.63,0.17,-0.09,0.0
2015-06-19,0.012129187796850783,440.260009765625,13.350000381469727,5139.77001953125,6311.39013671875,2121.06005859375,0.99,0.17,-0.45,-0.13,-0.16,0.0
2015-06-22,0.0016246944052131006,437.0,13.420000076293945,5147.8701171875,6280.18017578125,2112.5,-0.43,0.51,-0.21,0.08,-0.05,0.0
2015-06-23,-0.023875649082668596,435.5899963378906,12.5,5161.68017578125,6308.43017578125,2123.159912109375,0.63,0.1,-0.05,-0.16,-0.24,0.0
2015-06-24,0.0092815355450536,444.9700012207031,12.569999694824219,5151.3798828125,6296.85009765625,2123.64990234375,0.12,0.24,0.27,-0.1,0.0,0.0
2015-06-25,-0.004633959744690895,438.07000732421875,12.960000038146973,5139.47998046875,6223.10009765625,2109.9599609375,-0.79,-0.15,0.13,0.17,-0.01,0.0
2015-06-26,0.008285049758241321,441.760009765625,14.130000114440918,5113.259765625,6185.10009765625,2102.6201171875,-0.25,0.34,-0.21,0.17,-0.08,0.0
2015-06-29,0.011770714758031842,434.9800109863281,16.700000762939453,5021.2099609375,6196.89990234375,2098.6298828125,-0.06,-0.18,0.42,0.31,0.34,0.0
2015-06-30,0.00025337601577074174,434.20001220703125,17.600000381469727,5000.14990234375,6094.02001953125,2061.18994140625,-2.15,-0.41,0.19,0.31,0.1,0.0
2015-07-01,0.004461116257766319,439.3500061035156,16.6299991607666,5029.0498046875,6101.25,2067.0,0.34,0.29,-0.65,-0.31,-0.63,0.0
2015-07-02,-0.0016246944052131006,437.0,15.430000305175781,5024.2998046875,6133.72998046875,2078.030029296875,0.6,-0.75,-0.07,0.2,0.09,0.0
2015-07-06,-0.0018610792871523614,435.2300109863281,18.649999618530273,4963.7998046875,6139.89013671875,2073.949951171875,-0.11,-0.61,-0.08,-0.05,0.0,0.0
2015-07-07,-0.002387092734129325,435.67999267578125,17.219999313354492,4993.759765625,6128.41015625,2069.52001953125,-0.37,0.1,-0.56,-0.23,-0.18,0.0
2015-07-08,0.01070563792135915,434.3500061035156,17.3799991607666,4953.97998046875,6182.72998046875,2077.659912109375,0.53,-0.47,-0.28,0.41,-0.01,0.0
2015-07-09,0.001172635675337032,434.8999938964844,17.459999084472656,4976.14990234375,6099.2900390625,2049.72998046875,-1.68,-0.03,0.09,0.12,0.13,0.0
2015-07-10,-0.0068560457631355355,440.489990234375,17.450000762939453,4981.240234375,6107.43017578125,2052.739990234375,0.29,0.17,-0.04,-0.28,-0.26,0.0
2015-07-13,-0.016239484798973313,448.2900085449219,15.289999961853027,5037.27001953125,6189.830078125,2080.030029296875,1.24,0.19,-0.54,-0.21,-0.06,0.0
2015-07-14,-0.007029762823396088,462.32000732421875,13.90999984741211,5077.1201171875,6241.169921875,2099.719970703125,1.14,-0.12,-0.43,0.09,-0.31,0.0
2015-07-15,0.003995348283897041,463.0400085449219,13.350000381469727,5111.10986328125,6256.5400390625,2109.010009765625,0.47,0.11,0.13,-0.35,-0.36,0.0
2015-07-16,-0.02143933616826665,465.5,12.59000015258789,5138.18017578125,6255.169921875,2110.550048828125,-0.19,-0.8,-0.07,-0.23,-0.3,0.0
2015-07-17,-0.011115757636389677,477.70001220703125,11.770000457763672,5196.10986328125,6276.10986328125,2126.800048828125,0.78,-0.25,-0.64,-0.25,-0.66,0.0
2015-07-20,0.00907485464855128,492.57000732421875,12.25,5223.18017578125,6272.68017578125,2126.85009765625,0.05,-0.68,-0.67,-0.26,-0.94,0.0
2015-07-21,-0.00020497254512539073,487.8999938964844,12.420000076293945,5219.2001953125,6263.72021484375,2127.550048828125,-0.01,-0.79,-0.59,0.32,-0.29,0.0
2015-07-22,-0.004691452139163023,485.989990234375,12.770000457763672,5146.02978515625,6232.83984375,2118.2099609375,-0.47,0.06,0.3,-0.21,-0.07,0.0
2015-07-23,0.01928163957962139,491.6600036621094,12.0600004196167,5180.330078125,6217.56005859375,2114.159912109375,-0.18,0.27,0.21,-0.38,0.12,0.0
2015-07-24,0.08561461883676577,578.989990234375,12.869999885559082,5166.91015625,6145.72998046875,2102.239990234375,-0.6,-0.39,-0.33,-0.05,-0.03,0.0
2015-07-27,-0.006935050960741354,527.75,15.600000381469727,5055.919921875,6098.06982421875,2078.18994140625,-1.08,-0.66,0.01,0.01,-0.01,0.0
2015-07-28,0.018600691610307835,536.0,14.869999885559082,5063.43994140625,6095.5498046875,2070.75,-0.74,-0.24,0.07,0.09,0.39,0.0
2015-07-29,0.0036163319746078475,530.9199829101562,13.569999694824219,5097.85986328125,6175.7099609375,2094.699951171875,1.23,-0.34,-0.13,0.06,0.14,0.0
2015-07-30,-0.01726520407476306,527.6500244140625,12.720000267028809,5100.2998046875,6229.60986328125,2106.780029296875,0.74,-0.22,0.55,0.92,0.29,0.0
2015-07-31,0.005453639086138151,539.0900268554688,12.029999732971191,5148.18017578125,6244.830078125,2111.60009765625,0.12,0.19,-0.26,0.11,-0.13,0.0
2015-08-03,0.004502712541057768,537.4500122070312,12.850000381469727,5134.33984375,6231.35986328125,2104.489990234375,-0.15,0.73,-1.01,0.26,-0.07,0.0
2015-08-04,-0.004172293157261771,529.6900024414062,12.65999984741211,5110.9599609375,6221.1298828125,2097.679931640625,-0.35,-0.32,-0.19,0.06,0.04,0.0
2015-08-05,0.003322156770410953,538.7999877929688,12.020000457763672,5132.77001953125,6205.2099609375,2095.27001953125,-0.14,0.04,-0.17,-0.05,0.18,0.0
2015-08-06,0.01824581131659501,539.2999877929688,12.199999809265137,5146.6298828125,6206.919921875,2100.75,0.36,-0.07,-0.45,0.0,-0.07,0.0
2015-08-07,0.012359169928292108,529.1599731445312,13.569999694824219,5043.97021484375,6168.490234375,2082.610107421875,-0.88,-0.37,1.98,0.26,0.73,0.0
2015-08-10,0.008552220094252726,528.52001953125,12.729999542236328,5081.72021484375,6151.7099609375,2080.97998046875,-0.36,-0.4,-0.35,0.31,0.19,0.0
2015-08-11,-0.007275847189841997,523.6500244140625,13.239999771118164,5069.16015625,6210.35009765625,2102.659912109375,1.31,0.18,0.68,0.22,0.03,0.0
2015-08-12,-0.004124053736575179,523.75,15.1899995803833,4994.52001953125,6159.97021484375,2081.10009765625,-0.98,-0.06,0.39,0.11,0.08,0.0
2015-08-13,-0.004342260743967603,527.3699951171875,13.869999885559082,5050.93994140625,6173.02978515625,2086.18994140625,0.07,-0.19,-0.3,-0.11,-0.16,0.0
2015-08-14,-0.006190287801703739,528.25,13.6899995803833,5025.919921875,6173.41015625,2083.14990234375,-0.14,-0.4,0.04,0.12,-0.08,0.0
2015-08-17,-0.007397076621646694,531.2899780273438,14.319999694824219,5032.33984375,6199.77001953125,2089.699951171875,0.43,0.13,0.43,-0.09,0.06,0.0
2015-08-18,3.7302812711931596e-05,535.0399780273438,13.40999984741211,5082.169921875,6234.490234375,2101.989990234375,0.6,0.35,-0.87,-0.21,-0.42,0.0
2015-08-19,0.0015363423000376453,533.739990234375,14.84000015258789,5039.02978515625,6221.27001953125,2095.68994140625,-0.35,-0.61,0.36,0.36,0.1,0.0
2015-08-20,0.027545739829296277,530.3900146484375,16.549999237060547,4973.490234375,6168.02978515625,2076.610107421875,-0.85,-0.19,-0.23,-0.11,-0.03,0.0
2015-08-21,0.02540599279213472,507.3599853515625,22.549999237060547,4801.0400390625,6062.0,2034.0799560546875,-2.24,-0.21,0.6,0.63,0.67,0.0
2015-08-24,0.000452977827258706,463.5799865722656,28.030000686645508,4351.60986328125,5892.8701171875,1965.1500244140625,-2.95,1.79,0.16,-0.72,0.84,0.0
2015-08-25,0.043323956471462005,487.489990234375,31.1299991607666,4687.27001953125,5690.10986328125,1898.0799560546875,-3.9,0.27,-0.4,0.42,0.13,0.0
2015-08-26,-0.03460600880168788,484.0199890136719,31.1299991607666,4633.509765625,5592.89013671875,1872.75,-1.17,0.57,-0.6,-0.3,-0.65,0.0
2015-08-27,-0.009071213223827842,513.7100219726562,27.110000610351562,4761.0498046875,5774.490234375,1942.77001953125,3.68,-1.43,-0.36,0.2,-0.67,0.0
2015-08-28,-0.0009855261171497585,517.5,26.690000534057617,4792.10986328125,5896.009765625,1986.06005859375,2.4,-0.62,0.59,-0.28,-0.26,0.0
2015-08-31,0.006873959755608825,516.4400024414062,27.030000686645508,4798.68017578125,5897.10009765625,1986.72998046875,0.23,0.97,0.07,-0.23,0.08,0.0
2015-09-01,0.005208971485379517,499.1400146484375,31.90999984741211,4673.60986328125,5845.3798828125,1970.0899658203125,-0.74,0.9,1.42,0.11,0.5,0.0
2015-09-02,-0.01080993782229959,505.0899963378906,29.139999389648438,4704.419921875,5699.8798828125,1916.52001953125,-2.91,0.26,-0.48,-0.01,0.09,0.0
